1062,1999 Marie Family Wines Petite Sirah,"This white wine is well-made and has just a whiff of pronounced cooked banana and liquorice. The palette does not disappoint with dry lime, cream, mushroom. Overall it is tingly and pleases any crowd.",2097,Bodegas Torres,2,dessert,2023-10-18 12:32:24.896174,2023-10-18 12:32:26.653237
1063,1992 Mercier Cellars Muscat,"This white wine is pleasant and has just a whiff of light ripe lime and lavender. The palette dazzles with dry pear, cream, fresh earth. Overall it is elegant and welcomes the senses.",3941,Petrus,2,dessert,2023-10-18 12:32:26.667289,2023-10-18 12:32:28.440523
1064,2020 Roche Family Vineyards Cabernet Franc,"This rosé wine is enjoyable and has just a whiff of pronounced under-ripe red apple and cinnamon. The palette continues on with dry lychee, butter, forest floor. Overall it is tannic and lingers on for what seems like forever.",8592,Dow's,2,dessert,2023-10-18 12:32:28.452914,2023-10-18 12:32:30.204934
1065,2022 Collet Cellars Cabernet Sauvignon,"This sparkling wine is pleasant and has just a whiff of light stewed banana and juniper. The palette has acid that tingles with a flavor of dry sultana, vanilla, green olive. Overall it is well balanced and ends with a lovely long finish.",7452,Duckhorn,2,white,2023-10-18 12:32:30.218108,2023-10-18 12:32:31.952933
1066,1993 Lecomte Family Vineyards Petit Verdot,"This rosé wine is pleasant and starts off with medium under-ripe grape and white pepper. The palette does not disappoint with dry green apple, biscuit, cabbage. Overall it is austere and lacking nothing.",386,Joseph Phelps,2,sparkling,2023-10-18 12:32:31.966063,2023-10-18 12:32:33.670217
1067,1993 Marchal Family Estates Shiraz,"This dessert wine is well-made and pleases the nose with light under-ripe grape and dill. The palette dazzles with dry apricot, biscuit, cabbage. Overall it is well balanced and makes you yearn for the next sip.",8352,Franzia,2,red,2023-10-18 12:32:33.685392,2023-10-18 12:32:35.601290
1068,2011 Deschamps Family Estate Muscat d'Alexandrie,"This sparkling wine is breath-taking attempt that delights the nose with pronounced jammy peach and dill. The palette has acid that tingles with a flavor of dry lime, yeast, mushroom. Overall it is good structure and satisfies.",7380,Graham's,2,rosé,2023-10-18 12:32:35.614655,2023-10-18 12:32:37.386814
1069,1991 Breton Cellars Estate Vineyard Crouchen Blanc,"This rosé wine is pleasant and starts off with light over-ripe mango and nutmeg. The palette delights with luscious melon, yeast, cabbage. Overall it is tannic and ends with a lovely long finish.",7051,Bodegas Torres,2,white,2023-10-18 12:32:37.399744,2023-10-18 12:32:39.120224
1070,1997 Lévêque Family Grenache Blanc,"This sparkling wine is pleasant and starts off with light over-ripe banana and fennel. The palette does not disappoint with off-dry nectarine, butter, green bell pepper. Overall it is elegant and makes you yearn for the next sip.",2791,Chateau St. Jean,2,white,2023-10-18 12:32:39.134111,2023-10-18 12:32:40.836017
1071,1994 Gérard Partners Reserve Grenache,"This sparkling wine  has just a sniff of medium jammy pear and dill. The palette has soft, delicate tannins with luscious passion fruit, coconut, mushroom. Overall it is refreshing and welcomes any meal.",9203,Bodegas Torres,2,dessert,2023-10-18 12:32:40.848221,2023-10-18 12:32:42.575880
1072,2012 Gérard Partners Select Pinot Blanc,"This red wine is breath-taking attempt that has odors of medium under-ripe prune and nutmeg. The palette delights with luscious cranberry, chocolate, asparagus. Overall it is good structure and welcomes the senses.",5060,Louis Roederer,2,rosé,2023-10-18 12:32:42.592570,2023-10-18 12:32:44.331522
1073,2022 Roux Brands Tinta Barocca,"This dessert wine is delightful and tickles the nose with light under-ripe mango and lavender. The palette continues on with luscious grapefruit, biscuit, cabbage. Overall it is elegant and leaves you satisfied.",8325,Kendall-Jackson,2,white,2023-10-18 12:32:44.343795,2023-10-18 12:32:46.058302
1074,2015 Rey Cellars Nebbiolo,"This red wine is one you'll enjoy that delights the nose with pronounced ripe prune and nutmeg. The palette has soft, delicate tannins with dry black currant, chocolate, black olive. Overall it is soft and welcomes any meal.",8280,Lindemans,2,dessert,2023-10-18 12:32:46.071315,2023-10-18 12:32:47.784094
1075,2017 Aubry Family Estates Palomino,"This white wine is breath-taking attempt that overwhelms the nose with medium juicy lime and liquorice. The palette has a pronounced flavor of sweet lemon, vanilla, black olive. Overall it is good structure and lacking nothing.",9060,Robert Mondavi,2,white,2023-10-18 12:32:47.797910,2023-10-18 12:32:49.527537
1076,2019 Royer Partners Ugni Blanc,"This red wine is well-made and welcomes the nose with medium jammy cranberry and mint. The palette has a lingering flavor of dry prune, cedar, asparagus. Overall it is elegant and leaves you satisfied.",3454,Robert Mondavi,2,sparkling,2023-10-18 12:32:49.541721,2023-10-18 12:32:51.343609
1077,1990 Martinez Family Malbec,"This red wine  has just a sniff of light cooked cranberry and liquorice. The palette has soft, delicate tannins with dry raspberry, cedar, green olive. Overall it is tannic and lacking nothing.",4525,Dow's,2,white,2023-10-18 12:32:51.358645,2023-10-18 12:32:53.112222
1078,2008 Petit Family Wines Riesling,"This red wine is delightful and has hints of light jammy strawberry and ginger. The palette has soft, delicate tannins with dry raspberry, chocolate, green olive. Overall it is tannic and welcomes any meal.",3943,Duckhorn,2,sparkling,2023-10-18 12:32:53.125611,2023-10-18 12:32:54.824640
1079,2021 Robin Wines Chenin Blanc,"This sparkling wine is breath-taking attempt that tickles the nose with light stewed melon and cinnamon. The palette does not disappoint with dry lemon, coconut, forest floor. Overall it is neutral and pleases any crowd.",9650,Dry Creek Vineyard,2,rosé,2023-10-18 12:32:54.839209,2023-10-18 12:32:56.622091
1080,1990 Masson Brands Estate Pinot Blanc,"This red wine is incredible and tickles the nose with pronounced under-ripe blueberry and liquorice. The palette continues on with dry prune, cedar, forest floor. Overall it is tannic and lacking nothing.",768,Gerard Bertrand,2,red,2023-10-18 12:32:56.636116,2023-10-18 12:32:58.363475
1081,1996 Aubert Group Souzào,"This rosé wine is pleasant and pleases the nose with medium ripe lychee and dill. The palette continues on with off-dry apricot, cream, black olive. Overall it is good structure and makes you yearn for the next sip.",2718,Beringer,2,rosé,2023-10-18 12:32:58.375849,2023-10-18 12:33:00.096339
1082,2000 Mathieu Family Palomino,"This dessert wine is one you'll enjoy that tickles the nose with pronounced over-ripe grape and white pepper. The palette continues on with dry melon, coconut, green bell pepper. Overall it is well-integrated and satisfies.",84,Concha y Toro,2,dessert,2023-10-18 12:33:00.109229,2023-10-18 12:33:01.817692
1083,1992 Perrin Brands Ugni Blanc,"This white wine is incredible and overwhelms the nose with pronounced stewed pear and fennel. The palette has a delightful touch of dry passion fruit, vanilla, forest floor. Overall it is well balanced and lacking nothing.",8779,Bollinger,2,white,2023-10-18 12:33:01.834302,2023-10-18 12:33:03.600348
1084,2002 Lemaire Family Wines Grenache,"This sparkling wine is well-made and has just a whiff of medium stewed apricot and liquorice. The palette dazzles with dry lime, biscuit, black olive. Overall it is mouth-filling and ends with a lovely long finish.",2920,Gerard Bertrand,2,rosé,2023-10-18 12:33:03.616480,2023-10-18 12:33:05.379255
1085,2007 Laine Brands Grenache,"This rosé wine is pleasant and has just a sniff of medium juicy melon and liquorice. The palette has acid that tingles with a flavor of medium-dry nectarine, coconut, black olive. Overall it is tingly and leaves you satisfied.",1238,Leeuwin Estate,2,dessert,2023-10-18 12:33:05.394518,2023-10-18 12:33:07.173008
1086,1990 Simon Group Small Lot Muscat,"This rosé wine is incredible and welcomes the nose with pronounced over-ripe passion fruit and vanilla. The palette continues on with sweet lychee, biscuit, cabbage. Overall it is elegant and leaves you satisfied.",6616,Marques de Caceres,2,sparkling,2023-10-18 12:33:07.186876,2023-10-18 12:33:08.923448
1087,2003 Da silva Partners Pinot Gris,"This dessert wine is pleasant and tickles the nose with pronounced juicy grapefruit and dill. The palette has soft, delicate tannins with dry grapefruit, cream, mushroom. Overall it is well-integrated and pleases any crowd.",7863,Dry Creek Vineyard,2,sparkling,2023-10-18 12:33:08.938554,2023-10-18 12:33:10.687553
1088,1990 Mercier Cellars Cinsaut,"This rosé wine is incredible and has just a sniff of pronounced jammy nectarine and fennel. The palette has a delightful touch of sweet pear, cream, black olive. Overall it is mouth-filling and leaves you satisfied.",4224,Rodney Strong,2,white,2023-10-18 12:33:10.700975,2023-10-18 12:33:12.456210
1089,2011 Méunier Family Single Vineyard Petite Sirah,"This dessert wine is a pleasure to drink that tickles the nose with pronounced cooked banana and dill. The palette has a delightful touch of dry grape, vanilla, mushroom. Overall it is tannic and pleases any crowd.",193,Jacob's Creek,2,rosé,2023-10-18 12:33:12.468665,2023-10-18 12:33:14.267845
1090,2015 Sanchez Estates Reserve Petit Verdot,"This rosé wine is well-made and welcomes the nose with pronounced ripe pear and liquorice. The palette has a lingering flavor of dry sultana, yeast, green olive. Overall it is austere and pleases any crowd.",7253,Chateau Haut Brion,2,sparkling,2023-10-18 12:33:14.280374,2023-10-18 12:33:16.013056
1091,2015 Morin Partners Pinot Blanc,"This sparkling wine is well-made and has odors of medium cooked passion fruit and nutmeg. The palette has soft, delicate tannins with dry peach, cream, mushroom. Overall it is elegant and ends with a lovely long finish.",1856,Gerard Bertrand,2,white,2023-10-18 12:33:16.026601,2023-10-18 12:33:17.767537
1092,2010 Lecomte Family Estates Marsanne,"This red wine  overwhelms the nose with light cooked black currant and eucalyptus. The palette does not disappoint with dry blackberry, cedar, black olive. Overall it is harmonious and pleases any crowd.",355,Dry Creek Vineyard,2,red,2023-10-18 12:33:17.780638,2023-10-18 12:33:19.540755
1093,2020 Arnaud Cellars Nouvelle,"This sparkling wine is one you'll enjoy that has just a whiff of pronounced cooked pear and black pepper. The palette has soft, delicate tannins with luscious grape, vanilla, cabbage. Overall it is well-integrated and lingers on for what seems like forever.",9449,Leeuwin Estate,2,red,2023-10-18 12:33:19.555136,2023-10-18 12:33:21.353026
1094,2006 Lévêque Family Vineyards Riesling,"This white wine  delights the nose with pronounced juicy melon and lavender. The palette has a pronounced flavor of off-dry passion fruit, coconut, grass. Overall it is soft and welcomes any meal.",9736,Dow's,2,white,2023-10-18 12:33:21.367992,2023-10-18 12:33:23.073115
1095,2022 Dufour Wines Pinot Grigio,"This red wine is pleasant and pleases the nose with medium stewed strawberry and black pepper. The palette delights with medium-sweet red currant, chocolate, forest floor. Overall it is tingly and leaves you satisfied.",7383,Chateau Lafitte,2,dessert,2023-10-18 12:33:23.086866,2023-10-18 12:33:24.838113
1096,1996 Schneider Wines Estate Vineyard Pinot Noir,"This sparkling wine is a pleasure to drink that has odors of medium stewed pineapple and white pepper. The palette fills your mouth with dry lemon, yeast, cabbage. Overall it is harmonious and ends with a lovely long finish.",5524,Louis Martini,2,white,2023-10-18 12:33:24.852636,2023-10-18 12:33:26.635715
1097,1991 Gautier Family Estates Verdelho,"This sparkling wine is pleasant and tickles the nose with pronounced stewed grapefruit and dill. The palette does not disappoint with dry red apple, cream, cabbage. Overall it is delicate and welcomes any meal.",3623,Domaine Drouhin,2,white,2023-10-18 12:33:26.648960,2023-10-18 12:33:28.434337
1098,1990 Olivier Family Estates Muscat d'Alexandrie,"This red wine is delightful and has hints of pronounced ripe red currant and liquorice. The palette continues on with dry strawberry, chocolate, cabbage. Overall it is neutral and welcomes the senses.",1166,Catena Zapata,2,rosé,2023-10-18 12:33:28.447265,2023-10-18 12:33:30.154518
1099,1991 Schmitt Family Small Lot Cabernet Franc,"This rosé wine is pleasant and has just a whiff of light juicy apricot and ginger. The palette has a pronounced flavor of off-dry passion fruit, coconut, green olive. Overall it is good structure and lingers on for what seems like forever.",5229,Chateau St. Jean,2,red,2023-10-18 12:33:30.169569,2023-10-18 12:33:31.902292
1100,1999 Sanchez Cellars Syrah,"This red wine is delightful and starts off with medium cooked fig and dill. The palette has acid that tingles with a flavor of dry plum, cedar, green bell pepper. Overall it is fruit-driven and leaves you satisfied.",7107,Peter Lehmann,2,dessert,2023-10-18 12:33:31.918455,2023-10-18 12:33:33.720556
1101,2019 Louis Group Touriga Nacional,"This sparkling wine is superb and pleases the nose with medium juicy gooseberry and vanilla. The palette fills your mouth with dry pear, butter, forest floor. Overall it is well-integrated and lacking nothing.",1246,Siduri,2,dessert,2023-10-18 12:33:33.733901,2023-10-18 12:33:35.537087
1102,2010 Gaillard Family Estate Vineyard Sangiovese,"This sparkling wine is breath-taking attempt that starts off with medium cooked nectarine and ginger. The palette has a pronounced flavor of dry lemon, vanilla, asparagus. Overall it is good structure and welcomes the senses.",8917,Matua,2,dessert,2023-10-18 12:33:35.553857,2023-10-18 12:33:37.288701
1103,2013 Bertrand Family Reserve Cinsaut,"This rosé wine is one you'll enjoy that starts off with medium juicy green apple and black pepper. The palette delights with dry green apple, biscuit, fresh earth. Overall it is mouth-filling and leaves you satisfied.",1868,Jacob's Creek,2,white,2023-10-18 12:33:37.301239,2023-10-18 12:33:39.085315
1104,1996 Royer Cellars Nebbiolo,"This dessert wine is superb and welcomes the nose with medium cooked apricot and eucalyptus. The palette continues on with dry apricot, biscuit, black olive. Overall it is elegant and lingers on for what seems like forever.",3152,Domaine Drouhin,2,sparkling,2023-10-18 12:33:39.101627,2023-10-18 12:33:41.049912
1105,2017 Bertrand Cellars Petit Verdot,"This dessert wine is incredible and delights the nose with pronounced cooked pineapple and liquorice. The palette dazzles the cheeks with medium-dry banana, biscuit, mushroom. Overall it is tingly and ends with a lovely long finish.",227,Peter Lehmann,2,white,2023-10-18 12:33:41.067115,2023-10-18 12:33:42.837877
1106,1998 Michel Family Vermentino,"This dessert wine is one you'll enjoy that has hints of pronounced juicy pear and lavender. The palette has a delightful touch of dry passion fruit, coconut, asparagus. Overall it is tingly and pleases any crowd.",7841,Marques de Caceres,2,rosé,2023-10-18 12:33:42.850395,2023-10-18 12:33:44.581210
1107,2003 Leclerc Cellars Petit Meslier,"This sparkling wine is enjoyable and has odors of medium juicy red apple and juniper. The palette continues on with dry grapefruit, butter, mushroom. Overall it is elegant and leaves you satisfied.",3183,Benton Lane,2,red,2023-10-18 12:33:44.595232,2023-10-18 12:33:46.372093
1108,2004 Nicolas Family Vineyards Ugni Blanc,"This red wine is superb and has just a whiff of light stewed plum and juniper. The palette has a delightful touch of dry blackberry, chocolate, fresh earth. Overall it is tannic and welcomes the senses.",6470,Tattinger,2,dessert,2023-10-18 12:33:46.384713,2023-10-18 12:33:48.269593
1109,2005 Fabre Cellars Crouchen Blanc,"This red wine is enjoyable and overwhelms the nose with pronounced jammy raspberry and juniper. The palette has a pronounced flavor of medium-dry red cherry, chocolate, asparagus. Overall it is elegant and lingers on for what seems like forever.",2182,Chateau Margaux,2,red,2023-10-18 12:33:48.282664,2023-10-18 12:33:50.215245
1110,2013 Guyot Family Vineyards Single Vineyard Pinotage,"This sparkling wine is breath-taking attempt that tickles the nose with light ripe nectarine and mint. The palette has a delightful touch of dry pineapple, vanilla, green bell pepper. Overall it is delicate and lacking nothing.",8479,Catena Zapata,2,white,2023-10-18 12:33:50.229378,2023-10-18 12:33:52.465963
1111,1995 Roy Brands Mourvèdre,"This white wine is one you'll enjoy that welcomes the nose with medium over-ripe lemon and cinnamon. The palette does not disappoint with dry sultana, yeast, black olive. Overall it is heavy and leaves you satisfied.",9583,Tablas Creek,2,red,2023-10-18 12:33:52.483726,2023-10-18 12:33:54.669604
1112,2003 Noël Family Estates Merlot,"This red wine is a pleasure to drink that delights the nose with light jammy red currant and liquorice. The palette delights with dry red currant, coffee, mushroom. Overall it is harmonious and welcomes any meal.",3653,Kendall-Jackson,2,sparkling,2023-10-18 12:33:54.685330,2023-10-18 12:33:57.045368
1113,2001 Ménard Brands Moscato,"This dessert wine is incredible and pleases the nose with pronounced ripe grapefruit and lavender. The palette tastes very much like dry apricot, biscuit, green bell pepper. Overall it is tannic and satisfies.",9350,Far Niente,2,rosé,2023-10-18 12:33:57.120785,2023-10-18 12:33:59.296326
1114,2013 Giraud Family Vineyards Semillon,"This sparkling wine  overwhelms the nose with pronounced under-ripe pineapple and eucalyptus. The palette dazzles with medium-dry pear, vanilla, mushroom. Overall it is austere and ends with a lovely long finish.",7994,Kendall-Jackson,2,rosé,2023-10-18 12:33:59.312970,2023-10-18 12:34:01.339077
1115,2022 Clément Partners Pinot Grigio,"This white wine is pleasant and has just a whiff of pronounced stewed mango and ginger. The palette dazzles the cheeks with dry pear, butter, asparagus. Overall it is refreshing and welcomes any meal.",4417,Kendall-Jackson,2,rosé,2023-10-18 12:34:01.549738,2023-10-18 12:34:04.640337
1116,2017 Blanchard Family Wines Nouvelle,"This sparkling wine is well-made and starts off with medium over-ripe gooseberry and mint. The palette tastes very much like dry apricot, biscuit, green bell pepper. Overall it is refreshing and welcomes the senses.",8818,Matua,2,sparkling,2023-10-18 12:34:05.340584,2023-10-18 12:34:07.487657
1117,2011 Adam Brands Reserve Nouvelle,"This white wine is one you'll enjoy that tickles the nose with pronounced juicy sultana and white pepper. The palette delights with dry passion fruit, coconut, green bell pepper. Overall it is well balanced and welcomes any meal.",4163,Joseph Phelps,2,rosé,2023-10-18 12:34:07.503575,2023-10-18 12:34:09.625113
1118,2004 Laine Brands Riesling,"This rosé wine is superb and welcomes the nose with medium stewed mango and dill. The palette continues on with dry grape, biscuit, grass. Overall it is well balanced and pleases any crowd.",5280,Brancaia,2,sparkling,2023-10-18 12:34:09.653887,2023-10-18 12:34:11.680612
1119,2007 Robin Cellars Single Vineyard Fumé Blanc,"This red wine is superb and tickles the nose with medium jammy blackberry and lavender. The palette tastes very much like dry strawberry, coffee, grass. Overall it is elegant and lingers on for what seems like forever.",5311,Schramsberg,2,sparkling,2023-10-18 12:34:11.697067,2023-10-18 12:34:13.827743
1120,2019 Boyer Family Wines Single Vineyard Pinot Noir,"This rosé wine is well-made and has just a whiff of medium juicy green apple and cinnamon. The palette has acid that tingles with a flavor of luscious grape, butter, asparagus. Overall it is tannic and welcomes any meal.",2796,Lindemans,2,rosé,2023-10-18 12:34:13.842955,2023-10-18 12:34:15.957018
1121,2010 Le gall Family Estates Bukettraube,"This sparkling wine is delightful and starts off with light under-ripe passion fruit and eucalyptus. The palette dazzles with sweet grape, yeast, asparagus. Overall it is well balanced and satisfies.",4729,Robert Mondavi,2,red,2023-10-18 12:34:15.982834,2023-10-18 12:34:18.280337
1122,2004 Sanchez Family Wines Muscadel,"This white wine is superb and has hints of pronounced stewed grape and lavender. The palette has a pronounced flavor of luscious lemon, yeast, cabbage. Overall it is refreshing and makes you yearn for the next sip.",5839,Concha y Toro,2,red,2023-10-18 12:34:18.295798,2023-10-18 12:34:20.634878
1123,1998 Huet Wines Cabernet Sauvignon,"This dessert wine is well-made and has hints of pronounced jammy nectarine and black pepper. The palette fills your mouth with dry banana, cream, mushroom. Overall it is well balanced and pleases any crowd.",9163,Matua,2,white,2023-10-18 12:34:20.649567,2023-10-18 12:34:22.632185
1124,1990 Royer Estates Malvasia Bianca,"This sparkling wine is well-made and has hints of light cooked mango and ginger. The palette has a pronounced flavor of medium-sweet peach, yeast, fresh earth. Overall it is tingly and ends with a lovely long finish.",354,Petrus,2,rosé,2023-10-18 12:34:22.647355,2023-10-18 12:34:24.522437
1125,2010 Gautier Cellars Petite Sirah,"This white wine is superb and has hints of pronounced juicy sultana and lavender. The palette has soft, delicate tannins with luscious lychee, coconut, grass. Overall it is well balanced and ends with a lovely long finish.",7620,Duckhorn,2,red,2023-10-18 12:34:24.550617,2023-10-18 12:34:26.370698
1126,1999 Chevalier Cellars Verdelho,"This sparkling wine is a pleasure to drink that welcomes the nose with pronounced ripe lime and liquorice. The palette does not disappoint with medium-dry pear, butter, grass. Overall it is austere and ends with a lovely long finish.",3506,Kim Crawford,2,white,2023-10-18 12:34:26.385914,2023-10-18 12:34:28.140697
1127,1990 Roy Group Sauvignon Blanc,"This red wine  has hints of medium under-ripe strawberry and mint. The palette delights with dry red cherry, coffee, cabbage. Overall it is delicate and welcomes the senses.",1394,Dow's,2,white,2023-10-18 12:34:28.154059,2023-10-18 12:34:30.008666
1128,2000 Morin Estates Clairette Blanche,"This sparkling wine is well-made and welcomes the nose with pronounced jammy red apple and liquorice. The palette has a delightful touch of off-dry sultana, vanilla, asparagus. Overall it is well-integrated and makes you yearn for the next sip.",8973,Caymus,2,sparkling,2023-10-18 12:34:30.033819,2023-10-18 12:34:31.836932
1129,2015 Henry Group Grenache Blanc,"This rosé wine is one you'll enjoy that delights the nose with medium stewed banana and juniper. The palette continues on with dry nectarine, butter, forest floor. Overall it is well balanced and pleases any crowd.",6934,Harlan Estate,2,red,2023-10-18 12:34:31.851579,2023-10-18 12:34:33.554431
1130,1994 Gautier Family Wines Sauvignon Blanc,"This rosé wine is superb and delights the nose with light stewed sultana and white pepper. The palette has acid that tingles with a flavor of dry lychee, coconut, black olive. Overall it is well-integrated and lingers on for what seems like forever.",7515,Lindemans,2,dessert,2023-10-18 12:34:33.571455,2023-10-18 12:34:35.275401
1131,2012 Marty Estates Estate Roussanne,"This red wine is well-made and has odors of pronounced cooked raspberry and eucalyptus. The palette fills your mouth with medium-dry strawberry, cedar, asparagus. Overall it is good structure and welcomes the senses.",694,Rodney Strong,2,white,2023-10-18 12:34:35.288135,2023-10-18 12:34:36.980943
1132,2016 Joly Estates Petit Verdot,"This white wine is breath-taking attempt that delights the nose with light ripe pineapple and liquorice. The palette continues on with sweet green apple, cream, green olive. Overall it is tannic and pleases any crowd.",6461,Brancaia,2,dessert,2023-10-18 12:34:36.993982,2023-10-18 12:34:38.724267
1133,2009 Henry Family Wines Sangiovese,"This white wine is delightful and has just a whiff of medium stewed banana and liquorice. The palette tastes very much like off-dry mango, coconut, cabbage. Overall it is well balanced and leaves you satisfied.",6366,Siduri,2,dessert,2023-10-18 12:34:38.737058,2023-10-18 12:34:40.425479
1134,2017 Lévêque Family Vineyards Sauvignon Blanc,"This sparkling wine is enjoyable and starts off with medium over-ripe lychee and ginger. The palette has soft, delicate tannins with sweet lemon, cream, green olive. Overall it is neutral and makes you yearn for the next sip.",6103,Domaine Drouhin,2,dessert,2023-10-18 12:34:40.438693,2023-10-18 12:34:42.118274
1135,2013 Masson Cellars Estate Vineyard Barbera,"This sparkling wine is a pleasure to drink that has odors of medium cooked lychee and cinnamon. The palette dazzles the cheeks with off-dry grape, butter, cabbage. Overall it is neutral and welcomes any meal.",8081,Graham's,2,red,2023-10-18 12:34:42.131094,2023-10-18 12:34:43.860958
1136,1994 Fontaine Brands Select Barbera,"This white wine is breath-taking attempt that has odors of medium cooked passion fruit and mint. The palette continues on with dry apricot, butter, black olive. Overall it is neutral and welcomes any meal.",128,Barefoot,2,sparkling,2023-10-18 12:34:43.874418,2023-10-18 12:34:45.584915
1137,2022 Robert Family Tinta Barocca,"This sparkling wine is incredible and tickles the nose with light stewed gooseberry and liquorice. The palette has a pronounced flavor of medium-dry melon, cream, forest floor. Overall it is austere and pleases any crowd.",3972,Tattinger,2,rosé,2023-10-18 12:34:45.598600,2023-10-18 12:34:47.320660
1138,2022 Renard Estates Syrah,"This rosé wine is a pleasure to drink that pleases the nose with medium juicy banana and black pepper. The palette delights with dry banana, cream, asparagus. Overall it is fruit-driven and welcomes the senses.",1310,Louis Jadot,2,sparkling,2023-10-18 12:34:47.335389,2023-10-18 12:34:49.045936
1139,2014 Breton Wines Cabernet Franc,"This rosé wine is a pleasure to drink that welcomes the nose with medium cooked lychee and vanilla. The palette dazzles the cheeks with dry apricot, cream, cabbage. Overall it is harmonious and ends with a lovely long finish.",2736,Louis Roederer,2,rosé,2023-10-18 12:34:49.060010,2023-10-18 12:34:50.806579
1140,2012 Colin Family Vineyards Merlot,"This rosé wine  starts off with light ripe mango and ginger. The palette has soft, delicate tannins with sweet sultana, cream, black olive. Overall it is elegant and ends with a lovely long finish.",9106,Penfolds,2,rosé,2023-10-18 12:34:50.821907,2023-10-18 12:34:52.566219
1141,2013 Martin Brands Pinot Gris,"This sparkling wine is pleasant and pleases the nose with pronounced under-ripe green apple and eucalyptus. The palette delights with medium-dry mango, cream, green bell pepper. Overall it is neutral and pleases any crowd.",141,Robert Mondavi,2,red,2023-10-18 12:34:52.579328,2023-10-18 12:34:54.345495
1142,2008 Blanc Cellars Family Select Nouvelle,"This dessert wine  has just a sniff of pronounced over-ripe red apple and ginger. The palette continues on with medium-dry green apple, vanilla, mushroom. Overall it is soft and pleases any crowd.",9453,Marchesi Antinori,2,white,2023-10-18 12:34:54.360235,2023-10-18 12:34:56.057357
1143,2008 Durand Group Single Vineyard Carignan,"This sparkling wine is one you'll enjoy that tickles the nose with light stewed lemon and vanilla. The palette continues on with dry apricot, coconut, cabbage. Overall it is fruit-driven and welcomes the senses.",1555,Gerard Bertrand,2,dessert,2023-10-18 12:34:56.070752,2023-10-18 12:34:57.772252
1144,2005 Lambert Family Vineyards Zinfandel,"This dessert wine is delightful and overwhelms the nose with medium under-ripe pear and ginger. The palette dazzles the cheeks with dry melon, yeast, forest floor. Overall it is good structure and lingers on for what seems like forever.",5822,Kim Crawford,2,dessert,2023-10-18 12:34:57.785483,2023-10-18 12:34:59.496194
1145,2007 Guérin Brands Estate Vineyard Malvasia Bianca,"This white wine is a pleasure to drink that welcomes the nose with pronounced juicy peach and black pepper. The palette has a lingering flavor of medium-dry passion fruit, coconut, black olive. Overall it is elegant and pleases any crowd.",6923,Graham's,2,rosé,2023-10-18 12:34:59.509264,2023-10-18 12:35:01.221694
1146,1990 Girard Estates Clairette Blanche,"This dessert wine is one you'll enjoy that has odors of light under-ripe melon and nutmeg. The palette has soft, delicate tannins with dry nectarine, vanilla, fresh earth. Overall it is elegant and lingers on for what seems like forever.",5492,Chateau Haut Brion,2,rosé,2023-10-18 12:35:01.237897,2023-10-18 12:35:02.925894
1147,2003 Vincent Family Vineyards Muscadel,"This rosé wine is superb and delights the nose with light juicy peach and black pepper. The palette dazzles with off-dry gooseberry, butter, cabbage. Overall it is well-integrated and pleases any crowd.",549,Chateau Lafitte,2,rosé,2023-10-18 12:35:02.939172,2023-10-18 12:35:04.633826
1148,2012 Leroy Family Estates Family Select Syrah,"This rosé wine is one you'll enjoy that has odors of light juicy lychee and nutmeg. The palette continues on with off-dry passion fruit, biscuit, green bell pepper. Overall it is elegant and lingers on for what seems like forever.",6916,Louis Martini,2,dessert,2023-10-18 12:35:04.648057,2023-10-18 12:35:06.345032
1149,2022 Adam Cellars Estate Pinot Blanc,"This sparkling wine is superb and overwhelms the nose with pronounced juicy banana and lavender. The palette has acid that tingles with a flavor of dry banana, biscuit, green bell pepper. Overall it is neutral and ends with a lovely long finish.",4886,Schramsberg,2,red,2023-10-18 12:35:06.358120,2023-10-18 12:35:08.067006
1150,2013 Sanchez Family Vineyards Malbec,"This dessert wine is delightful and starts off with pronounced cooked peach and liquorice. The palette tastes very much like dry pineapple, vanilla, black olive. Overall it is refreshing and makes you yearn for the next sip.",4500,Tablas Creek,2,white,2023-10-18 12:35:08.083856,2023-10-18 12:35:09.768404
1151,2012 Dupont Family Vineyards Small Lot Muscat,"This white wine is superb and starts off with medium cooked banana and eucalyptus. The palette delights with dry gooseberry, biscuit, grass. Overall it is delicate and pleases any crowd.",1807,Bollinger,2,rosé,2023-10-18 12:35:09.781279,2023-10-18 12:35:11.475904
1152,2004 Paris Group Special Reserve Verdelho,"This dessert wine is delightful and delights the nose with light over-ripe pineapple and fennel. The palette continues on with dry red apple, yeast, black olive. Overall it is good structure and welcomes any meal.",5829,Dow's,2,white,2023-10-18 12:35:11.490218,2023-10-18 12:35:13.182706
1153,1995 Francois Cellars Vermentino,"This sparkling wine is superb and tickles the nose with medium ripe lemon and liquorice. The palette has a delightful touch of dry nectarine, butter, black olive. Overall it is harmonious and leaves you satisfied.",9856,Beringer,2,dessert,2023-10-18 12:35:13.200206,2023-10-18 12:35:14.955691
1154,2019 Petit Brands Single Vineyard Barbera,"This sparkling wine is well-made and overwhelms the nose with medium juicy peach and eucalyptus. The palette continues on with dry green apple, vanilla, green olive. Overall it is delicate and lacking nothing.",4800,Kim Crawford,2,red,2023-10-18 12:35:14.969983,2023-10-18 12:35:16.691318
